S_no,name,product_url,price,num_sold,num_reviews,Seller,Seller_rating,item_num,viewers,image_url,num_bold,color,discount(%),Shipping
1,"Lenovo Ideapad 310 80ST0005US 15.6"" Laptop AMD A10-9600P 2.4GHz 8GB 1TB Win10 ",http://www.ebay.com/itm/Lenovo-Ideapad-310-80ST0005US-15-6-Laptop-AMD-A10-9600P-2-4GHz-8GB-1TB-Win10-/122466307418?hash=item1c838f8d5a:g:IXUAAOSw~y9ZA0QI,390,66,0,antonline,98.8,122466307418,440,http://i.ebayimg.com/images/g/IXUAAOSw~y9ZA0QI/s-l300.jpg,0,0,22,"
                  		0
              		"
2,Dell Latitude E6410 Core i7 M620 2.67GHz 4GB Ram Incomplete Laptop,http://www.ebay.com/itm/Dell-Latitude-E6410-Core-i7-M620-2-67GHz-4GB-Ram-Incomplete-Laptop-/201929552676?hash=item2f03f07324:g:JrcAAOSwcB5ZHwNF,53,0,0,gilco4030,99.7,201929552676,0,http://i.ebayimg.com/images/g/JrcAAOSwcB5ZHwNF/s-l300.jpg,17,0,0,NA
3,"HP - 17.3"" Laptop - Intel Core i5 - 8GB Memory - 1TB HDD",http://www.ebay.com/itm/HP-17-3-Laptop-Intel-Core-i5-8GB-Memory-1TB-HDD-/322525399374?hash=item4b1803094e:g:-MMAAOSw32lYxvOZ,400,46,1,Best Buy,96.9,322525399374,65,http://i.ebayimg.com/images/g/-MMAAOSw32lYxvOZ/s-l300.jpg,0,0,0,NA
4,"Lenovo Ideapad 510 - 15.6"" FHD Laptop (Intel Core i5 8 GB RAM 1TB HDD .BRAND NEW",http://www.ebay.com/itm/Lenovo-Ideapad-510-15-6-FHD-Laptop-Intel-Core-i5-8-GB-RAM-1TB-HDD-BRAND-NEW-/252958494794?hash=item3ae580504a:g:yK8AAOSw53NY8-wH,499,0,0,globalmarket8,100,252958494794,7,http://i.ebayimg.com/images/g/yK8AAOSw53NY8-wH/s-l300.jpg,0,0,0,"
                  		0
              		"
5,Lenovo ThinkPad T430 Intel i5 8GB RAM 500GB HDD Wifi Webcam Win 7 Pro,http://www.ebay.com/itm/Lenovo-ThinkPad-T430-Intel-i5-8GB-RAM-500GB-HDD-Wifi-Webcam-Win-7-Pro-/162526699794?hash=item25d758a112:g:pzAAAOSwIQdZJKG-,83,0,0,bdani_us2015,98.2,162526699794,0,http://i.ebayimg.com/images/g/pzAAAOSwIQdZJKG-/s-l300.jpg,21,0,0,NA
6,"Lenovo Yoga 12 Laptop i7-5600U 2.60GHz, 8GB Touchscreen, 256GB SSD Ultrabook",http://www.ebay.com/itm/Lenovo-Yoga-12-Laptop-i7-5600U-2-60GHz-8GB-Touchscreen-256GB-SSD-Ultrabook-/252956754123?hash=item3ae565c0cb:g:o7oAAOSwcB5ZJmAE,295,0,0,superwoman12,99.1,252956754123,0,http://i.ebayimg.com/images/g/o7oAAOSwcB5ZJmAE/s-l300.jpg,35,0,0,NA
7,"Lenovo 310 15.6"" Touch-screen Laptop - Intel Core I5 - 8gb Memory - 1TB HDD",http://www.ebay.com/itm/Lenovo-310-15-6-Touch-screen-Laptop-Intel-Core-I5-8gb-Memory-1TB-HDD-/302297075618?hash=item46624f4fa2:g:-jQAAOSwkShZAXRF,470,0,0,wonny-sports,100,302297075618,30,http://i.ebayimg.com/images/g/-jQAAOSwkShZAXRF/s-l300.jpg,0,0,0,"
                  		0
              		"
8,ALIENWARE 14 P39G 2.5GHz 8GB Gaming Computer W/NVIDIA GeFORCE GT5 750 Windows 10,http://www.ebay.com/itm/ALIENWARE-14-P39G-2-5GHz-8GB-Gaming-Computer-W-NVIDIA-GeFORCE-GT5-750-Windows-10-/322521300196?hash=item4b17c47ce4:g:XO4AAOSww9xZArYn,350,0,0,915elp915,100,322521300196,0,http://i.ebayimg.com/images/g/XO4AAOSww9xZArYn/s-l300.jpg,2,0,0,"
                  		0
              		"
9,"HP EliteBook 8460p 14in. (New 240GB SSD, Core i5, 2.5GHz, 4GB) Win 10Pro ",http://www.ebay.com/itm/HP-EliteBook-8460p-14in-New-240GB-SSD-Core-i5-2-5GHz-4GB-Win-10Pro-/302330310841?hash=item46644a70b9:g:x4oAAOSwR29ZFI2A,195,0,4,dirkdante69,100,302330310841,5,http://i.ebayimg.com/images/g/x4oAAOSwR29ZFI2A/s-l300.jpg,0,0,0,NA
10,Fujitsu T900 2in1 i5 4G 160G HD Touch Bluetooth WiFi Webcam Cellular  Windows 10,http://www.ebay.com/itm/Fujitsu-T900-2in1-i5-4G-160G-HD-Touch-Bluetooth-WiFi-Webcam-Cellular-Windows-10-/282488284936?hash=item41c59d2708:g:kecAAOSw~CFY6qJf,165,0,0,treasuredpast2011,100,282488284936,0,http://i.ebayimg.com/images/g/kecAAOSw~CFY6qJf/s-l300.jpg,0,0,0,NA
11,"New Lenovo X1 Yoga Intel i7 6500u 2.5ghz/8GB/512GB/14"" TouchScreen Warranty",http://www.ebay.com/itm/New-Lenovo-X1-Yoga-Intel-i7-6500u-2-5ghz-8GB-512GB-14-TouchScreen-Warranty-/142396407741?hash=item21277cbfbd:g:q~4AAOSwIQdZKQZc,1399,0,1,wtradex,99.7,142396407741,3,http://i.ebayimg.com/images/g/q~4AAOSwIQdZKQZc/s-l300.jpg,0,0,0,"
                  		0
              		"
12,"Dell Latitude E6430 14"" Intel i7-3540M@3.0GHz 4GB RAM 320GB HD WiFi DVDRW HDMI ",http://www.ebay.com/itm/Dell-Latitude-E6430-14-Intel-i7-3540M-3-0GHz-4GB-RAM-320GB-HD-WiFi-DVDRW-HDMI-/201934050411?hash=item2f0435146b:g:L9EAAOSwPh5ZJI0F,130,0,0,lxha0812,99.6,201934050411,0,http://i.ebayimg.com/images/g/L9EAAOSwPh5ZJI0F/s-l300.jpg,16,0,0,NA
13,"Dell - Inspiron 2-in-1 15.6"" Touch-Screen Laptop - Intel Core i7 - 12GB Memor...",http://www.ebay.com/itm/Dell-Inspiron-2-in-1-15-6-Touch-Screen-Laptop-Intel-Core-i7-12GB-Memor-/192037208728?hash=item2cb64f4298:g:U1EAAOSwB09YOLJR,800,360,0,Best Buy,96.9,192037208728,53,http://i.ebayimg.com/images/g/U1EAAOSwB09YOLJR/s-l300.jpg,0,0,0,NA
14,"New Asus X540S 15.6"" Intel Quad Core 1.6GHz 4GB 1TB HDD DVDRW Btooth Windows 10",http://www.ebay.com/itm/New-Asus-X540S-15-6-Intel-Quad-Core-1-6GHz-4GB-1TB-HDD-DVDRW-Btooth-Windows-10-/282412086193?hash=item41c11273b1:g:5hAAAOSw03lY4r42,275,645,2,e-techgalaxy,99.4,282412086193,1960,http://i.ebayimg.com/images/g/5hAAAOSw03lY4r42/s-l300.jpg,0,0,65,"
						$35.00
						"
15,"New HP 15.6"" Intel Core i5-6200U 2.3 GHz 8GB Ram 1TB HD DVDRW Win 10 Gold Bundle",http://www.ebay.com/itm/New-HP-15-6-Intel-Core-i5-6200U-2-3-GHz-8GB-Ram-1TB-HD-DVDRW-Win-10-Gold-Bundle-/292103210792?hash=item4402b54728:g:ky8AAOSwrhBZGe3S,450,87,1,e-techgalaxy,99.4,292103210792,423,http://i.ebayimg.com/images/g/ky8AAOSwrhBZGe3S/s-l300.jpg,0,0,50,"
                  		0
              		"
16," Dell Inspiron 15.6"" Full HD 1080P Touch Laptop, i3-7100U 8GB Ram 1TB HDD Win 10",http://www.ebay.com/itm/Dell-Inspiron-15-6-Full-HD-1080P-Touch-Laptop-i3-7100U-8GB-Ram-1TB-HDD-Win-10-/201913289123?hash=item2f02f849a3:g:oqAAAOSww9xZB5d0,400,30,1,wholesale_connection,99.5,201913289123,91,http://i.ebayimg.com/images/g/oqAAAOSww9xZB5d0/s-l300.jpg,0,0,42,"
						$15.00
						"
17,NEW! ASUS Full HD 15.6” Laptop AMD A10 3.20GHz 8GB 1TB DVD+RW WebCam Windows 10,http://www.ebay.com/itm/NEW-ASUS-Full-HD-15-6-Laptop-AMD-A10-3-20GHz-8GB-1TB-DVD-RW-WebCam-Windows-10-/122487854159?var=&hash=item1c84d8544f:m:myaNC31sbMLILpqCYvrke_Q,0,73,0,auctioneersdeals,100,122487854159,219,http://i.ebayimg.com/images/g/dZwAAOSwq1JZEnxw/s-l300.jpg,0," Red,Blue",43,"
                  		0
              		"
18,"HP EliteBook 820 G1 12.5"" - 4th Gen i5 4200U 4GB RAM Sandisk 120GB SSD Win8 Pro",http://www.ebay.com/itm/HP-EliteBook-820-G1-12-5-4th-Gen-i5-4200U-4GB-RAM-Sandisk-120GB-SSD-Win8-Pro-/332239669640?hash=item4d5b070988:g:kwEAAOSwfRdZKei5,150,0,0,james.3b4y.pwner,100,332239669640,0,http://i.ebayimg.com/images/g/kwEAAOSwfRdZKei5/s-l300.jpg,2,0,0,"
                  		0
              		"
19,"Lenovo Yoga 910* 360 2-1 Intel i7-7700 ,4K UHD Touch , 16GB , 512GB SSD,WARRANTY",http://www.ebay.com/itm/Lenovo-Yoga-910-360-2-1-Intel-i7-7700-4K-UHD-Touch-16GB-512GB-SSD-WARRANTY-/182595024593?hash=item2a8382f6d1:g:BXgAAOSwq1JZKeia,989,0,0,rochellapart1,100,182595024593,0,http://i.ebayimg.com/images/g/BXgAAOSwq1JZKeia/s-l300.jpg,22,0,0,"
						$29.99
						"
20,"New HP 15.6"" Intel Core i5-6200U 2.3 GHz 8GB Ram 1TB HD DVDRW Win 10 Gold",http://www.ebay.com/itm/New-HP-15-6-Intel-Core-i5-6200U-2-3-GHz-8GB-Ram-1TB-HD-DVDRW-Win-10-Gold-/282437871130?hash=item41c29be61a:g:wKQAAOSwrhBZGd6O,400,50,1,e-techgalaxy,99.4,282437871130,187,http://i.ebayimg.com/images/g/wKQAAOSwrhBZGd6O/s-l300.jpg,0,0,55,"
                  		0
              		"
21,"New HP 15.6"" Touchscreen Intel i5-6200U 2.3 GHz 8GB Ram 1TB HD Windows 10 Gold",http://www.ebay.com/itm/New-HP-15-6-Touchscreen-Intel-i5-6200U-2-3-GHz-8GB-Ram-1TB-HD-Windows-10-Gold-/292033727912?hash=item43fe910da8:g:4gsAAOSwol5YvxqH,500,396,0,e-techgalaxy,99.4,292033727912,371,http://i.ebayimg.com/images/g/4gsAAOSwol5YvxqH/s-l300.jpg,0,0,37,"
                  		0
              		"
22,DELL LAPTOP LATiTUDE WINDOWS 10 CORE 2 DUO 4GB RAM WIN DVD WIFI PC HD COMPUTER,http://www.ebay.com/itm/DELL-LAPTOP-LATiTUDE-WINDOWS-10-CORE-2-DUO-4GB-RAM-WIN-DVD-WIFI-PC-HD-COMPUTER-/151744607899?hash=item2354aef69b:g:HYgAAOSwuYVWp6IL,0,8362,715,laptopexperience,98.9,151744607899,8575,http://i.ebayimg.com/images/g/HYgAAOSwuYVWp6IL/s-l300.jpg,0,0,5,NA
23,Dell Latitude E5510 Intel i5 | M520 | 2.40GHz | 4GB | 250GB | DVD  Laptop,http://www.ebay.com/itm/Dell-Latitude-E5510-Intel-i5-M520-2-40GHz-4GB-250GB-DVD-Laptop-/152558943234?hash=item238538bc02:g:FoQAAOSwX9FZJKMU,100,0,0,ddr_computers_inc,100,152558943234,0,http://i.ebayimg.com/images/g/FoQAAOSwX9FZJKMU/s-l300.jpg,0,0,0,"
                  		0
              		"
24,"New HP 15.6"" Touch NVIDIA 940MX i7-6500U 2.5GHz 12GB 1TB Win 10 Gaming Laptop",http://www.ebay.com/itm/New-HP-15-6-Touch-NVIDIA-940MX-i7-6500U-2-5GHz-12GB-1TB-Win-10-Gaming-Laptop-/292070648808?hash=item4400c46be8:g:n0AAAOSwzqFZAOlW,630,372,0,e-techgalaxy,99.4,292070648808,1048,http://i.ebayimg.com/images/g/n0AAAOSwzqFZAOlW/s-l300.jpg,0,0,37,NA
25,"Dell Alienware 17 17.3"" FHD AW17R3-4175SLV 1TB Intel i7-6700HQ Laptop Computer",http://www.ebay.com/itm/Dell-Alienware-17-17-3-FHD-AW17R3-4175SLV-1TB-Intel-i7-6700HQ-Laptop-Computer-/311479661852?hash=item4885a2751c:g:ihwAAOSwo0JWO9T~,1289,149,2,buydig,99,311479661852,211,http://i.ebayimg.com/images/g/ihwAAOSwo0JWO9T~/s-l300.jpg,0,0,30,NA
26,Dell Latitude E7440 Intel i7-4600U 2.1GHz / 8GB / 256GB SSD /Win 10 /Touchscreen,http://www.ebay.com/itm/Dell-Latitude-E7440-Intel-i7-4600U-2-1GHz-8GB-256GB-SSD-Win-10-Touchscreen-/292058989889?hash=item4400128541:g:TdQAAOSwOgdYzDiG,525,106,0,aventis_systems,98.4,292058989889,92,http://i.ebayimg.com/images/g/TdQAAOSwOgdYzDiG/s-l300.jpg,0,0,0,"
                  		0
              		"
27,jt81 Dell Latitude E4310 Intel Core i5 2.67GHz 4GB RAM 250GB HDD ,http://www.ebay.com/itm/jt81-Dell-Latitude-E4310-Intel-Core-i5-2-67GHz-4GB-RAM-250GB-HDD-/112418427931?hash=item1a2ca9141b:g:8NMAAOSww5hZJgET,50,0,0,renew_electronics3,99.2,112418427931,0,http://i.ebayimg.com/images/g/8NMAAOSww5hZJgET/s-l300.jpg,0,0,0,"
						$7.00
						"
28,"NEW! LENOVO IDEAPAD 12GB AMD A10 3.20GHz 15.6"" LED 1TB DVD+RW Windows 10 Laptop",http://www.ebay.com/itm/NEW-LENOVO-IDEAPAD-12GB-AMD-A10-3-20GHz-15-6-LED-1TB-DVD-RW-Windows-10-Laptop-/112274355967?hash=item1a2412b6ff:g:xHwAAOSwB-1Y5DSt,0,181,0,auctioneersdeals,100,112274355967,526,http://i.ebayimg.com/images/g/xHwAAOSwB-1Y5DSt/s-l300.jpg,0,0,41,"
                  		0
              		"
29,HP 15.6” 8GB TouchScreen Laptop AMD A10 3.30GHz 1TB DVD+RW WebCam Win10 - Bundle,http://www.ebay.com/itm/HP-15-6-8GB-TouchScreen-Laptop-AMD-A10-3-30GHz-1TB-DVD-RW-WebCam-Win10-Bundle-/112263944388?var=&hash=item1a2373d8c4:m:myqUpjX-tyMYsyOP-iteOrw,0,213,0,auctioneersdeals,100,112263944388,539,http://i.ebayimg.com/images/g/xFwAAOSwImRYdBQf/s-l300.jpg,0," Red,Teal",43,NA
30,"Dell Inspiron 15 7537 Laptop w/ 15.6"" HD Touchscreen 12GB RAM 1TB HDD Windows 10",http://www.ebay.com/itm/Dell-Inspiron-15-7537-Laptop-w-15-6-HD-Touchscreen-12GB-RAM-1TB-HDD-Windows-10-/252950973155?hash=item3ae50d8ae3:g:z4sAAOSwjL5ZIfvW,228,0,0,wthacker,100,252950973155,0,http://i.ebayimg.com/images/g/z4sAAOSwjL5ZIfvW/s-l300.jpg,37,0,0,NA
31,"NEW HP 15.6""  TouchScreen Laptop Intel Pentium Quad Core 2.16 Ghz 4GB 500GB HDD",http://www.ebay.com/itm/NEW-HP-15-6-TouchScreen-Laptop-Intel-Pentium-Quad-Core-2-16-Ghz-4GB-500GB-HDD-/322386790292?hash=item4b0fc00794:g:KHMAAOSwA3dYdcu3,300,300,69,aapltree,99.2,322386790292,976,http://i.ebayimg.com/images/g/KHMAAOSwA3dYdcu3/s-l300.jpg,0,0,0,NA
32,Lenovo Thinkpad T450 I5-5300M 2.3GHZ 16GB DDR3 240GB SSD Windows 10 #U-11958,http://www.ebay.com/itm/Lenovo-Thinkpad-T450-I5-5300M-2-3GHZ-16GB-DDR3-240GB-SSD-Windows-10-U-11958-/311881221752?hash=item489d91c678:g:Bs4AAOSw53NY~l1k,400,0,0,buybest16,99.5,311881221752,0,http://i.ebayimg.com/images/g/Bs4AAOSw53NY~l1k/s-l300.jpg,0,0,0,"
                  		0
              		"
33,Lenovo Yoga 900 Ultrabook Silver (13.3in; 512GB; 16GB RAM; 6th Gen i7),http://www.ebay.com/itm/Lenovo-Yoga-900-Ultrabook-Silver-13-3in-512GB-16GB-RAM-6th-Gen-i7-/112417145382?hash=item1a2c958226:g:OXsAAOSwIaFZJIm1,635,0,1,fineguy38,100,112417145382,0,http://i.ebayimg.com/images/g/OXsAAOSwIaFZJIm1/s-l300.jpg,27,0,0,"
                  		0
              		"
34,"Dell XPS 15 15.6"" 4K Touch Laptop, I7 Quad Core 16GB Ram 1TB SSD GTX 960M 2GB",http://www.ebay.com/itm/Dell-XPS-15-15-6-4K-Touch-Laptop-I7-Quad-Core-16GB-Ram-1TB-SSD-GTX-960M-2GB-/371913163447?hash=item5697c082b7:g:OzgAAOSwGJlZEZdC,1600,205,4,thedigitalguy,99.3,371913163447,306,http://i.ebayimg.com/images/g/OzgAAOSwGJlZEZdC/s-l300.jpg,0,0,0,"
						$15.00
						"
35,DELL LATITUDE E6320 LAPTOP WINDOWS 10 WIN INTEL i5 2.5GHz 8GB DVD-RW HDMI WEBCAM,http://www.ebay.com/itm/DELL-LATITUDE-E6320-LAPTOP-WINDOWS-10-WIN-INTEL-i5-2-5GHz-8GB-DVD-RW-HDMI-WEBCAM-/151717606311?hash=item235312f3a7:g:oygAAOSwVctY5XKr,0,2177,33,laptopexperience,98.9,151717606311,2519,http://i.ebayimg.com/images/g/oygAAOSwVctY5XKr/s-l300.jpg,0,0,5,"
                  		0
              		"
36,HP PAVILION-G7-1260US | INTEL CORE I3 2330M 2.20GHZ | NO OS | WITH ADAPTER,http://www.ebay.com/itm/HP-PAVILION-G7-1260US-INTEL-CORE-I3-2330M-2-20GHZ-NO-OS-WITH-ADAPTER-/192197007545?hash=item2cbfd598b9:g:qGUAAOSwY3BZJs~r,88,0,0,regencytechnologies,99,192197007545,0,http://i.ebayimg.com/images/g/qGUAAOSwY3BZJs~r/s-l300.jpg,15,0,0,"
                  		0
              		"
37,New Dell Inspiron 15 inch Full HD Touchscreen Intel Core i5 8GB RAM 1TB HDD,http://www.ebay.com/itm/New-Dell-Inspiron-15-inch-Full-HD-Touchscreen-Intel-Core-i5-8GB-RAM-1TB-HDD-/222192278129?hash=item33bbb11a71:g:~nkAAOSwRgJXjrkM,495,462,0,aapltree,99.2,222192278129,1797,http://i.ebayimg.com/images/g/~nkAAOSwRgJXjrkM/s-l300.jpg,0,0,0,"
						$19.00
						"
38,HP 15.6” TouchSmart Intel Core i5 2.80GHz 8GB 1TB DVD+RW Bluetooth WIN10 Laptop,http://www.ebay.com/itm/HP-15-6-TouchSmart-Intel-Core-i5-2-80GHz-8GB-1TB-DVD-RW-Bluetooth-WIN10-Laptop-/122037347811?hash=item1c69fe25e3:g:6JUAAOSwA29Y5wvy,0,144,2,auctioneersdeals,100,122037347811,275,http://i.ebayimg.com/images/g/6JUAAOSwA29Y5wvy/s-l300.jpg,0,0,43,"
						$12.99
						"
39,HP LAPTOP ELITEBOOK 8470p i5 2.6GHz 8GB LED DVD WEBCAM WINDOWS 10 WIN WiFi PC HD,http://www.ebay.com/itm/HP-LAPTOP-ELITEBOOK-8470p-i5-2-6GHz-8GB-LED-DVD-WEBCAM-WINDOWS-10-WIN-WiFi-PC-HD-/161595077745?hash=item259fd13471:g:5k4AAOSwYIxX9Hnv,0,1500,31,laptopexperience,98.9,161595077745,1819,http://i.ebayimg.com/images/g/5k4AAOSwYIxX9Hnv/s-l300.jpg,0,0,5,"
                  		0
              		"
40,"Dell Inspiron 1545 15.6"" Laptop 4GB RAM T4500 2.3GHz Win7 250GB HDD WiFi",http://www.ebay.com/itm/Dell-Inspiron-1545-15-6-Laptop-4GB-RAM-T4500-2-3GHz-Win7-250GB-HDD-WiFi-/172700360453?hash=item2835be5f05:g:1lcAAOSwjL5ZKyy6,100,0,0,joshbar1,100,172700360453,1,http://i.ebayimg.com/images/g/1lcAAOSwjL5ZKyy6/s-l300.jpg,0,0,0,"
                  		0
              		"
41,Razer Blade 14 Intel i7-6700HQ 6GB NVIDIA GTX 1060 2.6GHz 16GB 512GB SSD Win 10,http://www.ebay.com/itm/Razer-Blade-14-Intel-i7-6700HQ-6GB-NVIDIA-GTX-1060-2-6GHz-16GB-512GB-SSD-Win-10-/282445968473?hash=item41c3177459:g:VUwAAOSwjL5ZHb6u,1500,82,0,e-techgalaxy,99.4,282445968473,211,http://i.ebayimg.com/images/g/VUwAAOSwjL5ZHb6u/s-l300.jpg,0,0,40,"
						$17.00
						"
42,"Lenovo ThinkPad X1 Carbon 14"" Full HD Ultrabook, i5, 8GB, 256GB SSD, Win 7 Pro",http://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-14-Full-HD-Ultrabook-i5-8GB-256GB-SSD-Win-7-Pro-/371940539591?hash=item5699623cc7:g:hDsAAOSw42dZDGL~,1179,199,2,Adorama,99.5,371940539591,30,http://i.ebayimg.com/images/g/hDsAAOSw42dZDGL~/s-l300.jpg,0,0,21,NA
43,"Lenovo IdeaPad 710S-13ISK 13.3"" Laptop Intel i7-6560U 2.2GHz 8GB 512GB SSD Win10",http://www.ebay.com/itm/Lenovo-IdeaPad-710S-13ISK-13-3-Laptop-Intel-i7-6560U-2-2GHz-8GB-512GB-SSD-Win10-/122489654177?hash=item1c84f3cba1:g:ZbMAAOSww5hZE~SO,700,29,0,antonline,98.8,122489654177,55,http://i.ebayimg.com/images/g/ZbMAAOSww5hZE~SO/s-l300.jpg,0,0,39,"
                  		0
              		"
44,Dell Inspiron 6000 Intel Core 2 Duo 1.66Ghz 2GB RAM 80GB HDD Win7 Laptop,http://www.ebay.com/itm/Dell-Inspiron-6000-Intel-Core-2-Duo-1-66Ghz-2GB-RAM-80GB-HDD-Win7-Laptop-/252959336081?hash=item3ae58d2691:g:3qEAAOSw1WJZJwus,29,0,0,ecyclepc,98.5,252959336081,0,http://i.ebayimg.com/images/g/3qEAAOSw1WJZJwus/s-l300.jpg,2,0,0,"
                  		0
              		"
45,DELL Latitude Laptop Computer Windows Core 2 Duo 40GB DVD WiFi Notebook HD,http://www.ebay.com/itm/DELL-Latitude-Laptop-Computer-Windows-Core-2-Duo-40GB-DVD-WiFi-Notebook-HD-/261743587523?hash=item3cf12230c3:g:5o0AAOSwzaJX9RGk,120,17495,715,pc-r-s,99.8,261743587523,13945,http://i.ebayimg.com/images/g/5o0AAOSwzaJX9RGk/s-l300.jpg,0,0,0,"
                  		0
              		"
46,"HP Elitebook 8460P i5-2520M 14"" 2.5GHz 4GB RAM 320GB HD WIN 7 PRO Great Deal!",http://www.ebay.com/itm/HP-Elitebook-8460P-i5-2520M-14-2-5GHz-4GB-RAM-320GB-HD-WIN-7-PRO-Great-Deal-/322525634831?hash=item4b1806a10f:g:EGcAAOSwY3BZI01-,160,0,1,goodcomputerguy381,99.5,322525634831,13,http://i.ebayimg.com/images/g/EGcAAOSwY3BZI01-/s-l300.jpg,0,0,0,NA
47,"Lenovo ThinkPad X1 Carbon 14"" Laptop PC i7-3667U 240GB SSD 8GB RAM Win 7 or 10",http://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-14-Laptop-PC-i7-3667U-240GB-SSD-8GB-RAM-Win-7-or-10-/172597147479?var=&hash=item282f977757:m:mTjJDgB1OW3hTcwj_F5UYMw,0,34,0,efxdigital,99.5,172597147479,166,http://i.ebayimg.com/images/g/foUAAOSwCU1Y2W8O/s-l300.jpg,0," Windows 10 Pro,Windows 7 Pro",5,"
						$15.00
						"
48,"Lenovo ThinkPad T420 14"" Laptop Intel Core i5-2520M 2.50GHz 4GB RAM 250GB No OS",http://www.ebay.com/itm/Lenovo-ThinkPad-T420-14-Laptop-Intel-Core-i5-2520M-2-50GHz-4GB-RAM-250GB-No-OS-/112420461396?hash=item1a2cc81b54:g:voIAAOSwX61ZCf2n,90,0,0,wastecom,99.5,112420461396,17,http://i.ebayimg.com/images/g/voIAAOSwX61ZCf2n/s-l300.jpg,0,0,0,"
                  		0
              		"
49,HP EliteBook 8440p Intel Core i5-M 520 2.40GHz/4GB/No HDD CC3527,http://www.ebay.com/itm/HP-EliteBook-8440p-Intel-Core-i5-M-520-2-40GHz-4GB-No-HDD-CC3527-/382095690785?hash=item58f6ad8c21:g:S3IAAOSw9OFZIybh,65,0,0,buybest15,99.9,382095690785,0,http://i.ebayimg.com/images/g/S3IAAOSw9OFZIybh/s-l300.jpg,0,0,0,"
                  		0
              		"
50,"HP Pavilion 15.6"" A12-9700P 2.5GHz 8GB 1TB Win 10 Touchscreen Laptop 15-aw053nr",http://www.ebay.com/itm/HP-Pavilion-15-6-A12-9700P-2-5GHz-8GB-1TB-Win-10-Touchscreen-Laptop-15-aw053nr-/222527037104?hash=item33cfa51eb0:g:PL8AAOSw~y9ZKuzh,390,0,0,jacquehuey817,100,222527037104,1,http://i.ebayimg.com/images/g/PL8AAOSw~y9ZKuzh/s-l300.jpg,0,0,0,"
						$16.00
						"
51,"MSI 15.6"" GL62 1446 Gaming i7-6700HQ 3.5Ghz Nvidia GTX 960M 2GB 1TB 8GB Full HD",http://www.ebay.com/itm/MSI-15-6-GL62-1446-Gaming-i7-6700HQ-3-5Ghz-Nvidia-GTX-960M-2GB-1TB-8GB-Full-HD-/222523155207?hash=item33cf69e307:g:ZFQAAOSwV0RXvsRK,700,0,0,lava-frostycomputers-msi,99.9,222523155207,44,http://i.ebayimg.com/images/g/ZFQAAOSwV0RXvsRK/s-l300.jpg,0,0,0,"
                  		0
              		"
52,HP Pavilion Laptop 17.3” LED AMD A10 3.20GHz 8GB 1TB HD DVD+RW WebCam WiFi Win10,http://www.ebay.com/itm/HP-Pavilion-Laptop-17-3-LED-AMD-A10-3-20GHz-8GB-1TB-HD-DVD-RW-WebCam-WiFi-Win10-/112043955301?hash=item1a16571465:g:gbQAAOSwcUBYQL8J,0,442,4,auctioneersdeals,100,112043955301,805,http://i.ebayimg.com/images/g/gbQAAOSwcUBYQL8J/s-l300.jpg,0,0,43,"
						$17.90
						"
53,DELL INSPIRON-1764 | INTEL CORE I5-M430 2.27GHZ | NO OS,http://www.ebay.com/itm/DELL-INSPIRON-1764-INTEL-CORE-I5-M430-2-27GHZ-NO-OS-/192197035890?hash=item2cbfd60772:g:3OIAAOSwIaFZJtnY,100,0,0,regencytechnologies,99,192197035890,0,http://i.ebayimg.com/images/g/3OIAAOSwIaFZJtnY/s-l300.jpg,7,0,0,NA
54,Dell 15.6 Inch Touchscreen Laptop Core i3 8GB RAM 1TB HDD Windows 10 | Purple,http://www.ebay.com/itm/Dell-15-6-Inch-Touchscreen-Laptop-Core-i3-8GB-RAM-1TB-HDD-Windows-10-Purple-/162499110800?hash=item25d5b3a790:g:0JgAAOSwY3BZH0xF,409,0,1,electronic_express,99.3,162499110800,36,http://i.ebayimg.com/images/g/0JgAAOSwY3BZH0xF/s-l300.jpg,0,0,31,NA
55,Acer Aspire 15.6 inch Laptop AMD 2.90 GHz CPU 8 GB RAM 1 TB HDD Windows 10,http://www.ebay.com/itm/Acer-Aspire-15-6-inch-Laptop-AMD-2-90-GHz-CPU-8-GB-RAM-1-TB-HDD-Windows-10-/162469569692?hash=item25d3f0e49c:g:xYEAAOSww9xZH0Vw,350,0,0,electronic_express,99.3,162469569692,83,http://i.ebayimg.com/images/g/xYEAAOSww9xZH0Vw/s-l300.jpg,0,0,22,"
						$21.99
						"
56,"Dell - Inspiron 2-in-1 15.6"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory...",http://www.ebay.com/itm/Dell-Inspiron-2-in-1-15-6-Touch-Screen-Laptop-Intel-Core-i5-8GB-Memory-/201729371805?hash=item2ef801ee9d:g:Q2EAAOSwEzxYOLJO,600,44,1,Best Buy,96.9,201729371805,19,http://i.ebayimg.com/images/g/Q2EAAOSwEzxYOLJO/s-l300.jpg,0,0,0,"
                  		0
              		"
